i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy 
4487 32.4362576007843 -0.004985436797142029 -0.08034224808216095 0.43891026079654694 -0.03493962980218224 0.9942109112944455 -0.0 -0.9373510364079458 0.4972036064763352 0.44014742993161066 -629.0 1415.0 3793.0 0.057667476832866674 0.8998331785202026 -0.008238251873925254 -0.006290041903033853 -0.08436885476112366 0.10066777467727661 
4488 32.44146800041199 -0.002109222114086151 -0.08225972950458527 0.4398690015077591 0.019228970786854704 1.0588094702977688 -0.0 -0.9982551419094514 0.4834271820524998 0.5148279598569516 -657.0 1428.0 3814.0 0.09074394568800927 0.921308970451355 -0.008238251873925254 -0.00631060683541 -0.06327672302722931 0.14381110668182373 
4489 32.446218967437744 -0.0 -0.08341021835803986 0.4406359940767288 0.06035886161617943 1.0141496502291412 -0.0 -0.9561494597533212 0.4287919257383604 0.5273575340149609 -689.0 1443.0 3838.0 0.115 0.9341944456100463 -0.008238251873925254 -0.0063314593899995095 -0.046402886509895325 0.08628666400909424 
4490 32.45122313499451 0.0011504888534545898 -0.08379369974136353 0.4412112385034561 0.09468161516480154 0.9608981330376117 -0.0 -0.9059434478671846 0.37566450887481717 0.5302789389923674 -720.0 1459.0 3859.0 0.12823062181472777 0.9384894371032714 -0.008238251873925254 -0.0063524078149348505 -0.025310754776000977 0.028761103749275208 
4491 32.45626521110535 0.0024927258491516113 -0.08341021835803986 0.4417864829301834 0.1058988814859838 0.8990600814912467 -0.0 -0.847641973755454 0.3373549122203508 0.5102870615351032 -751.0 1477.0 3879.0 0.14366634726524352 0.9341944456100463 -0.008238251873925254 -0.006373260369524361 -0.029529213905334473 -0.028761103749275208 
4492 32.46122670173645 0.0040267035365104675 -0.08264322578907013 0.4421699792146683 0.11932132967405028 0.8616857649888843 -0.0 -0.812405130234077 0.30877710740642644 0.5036280228276505 -778.0 1493.0 3897.0 0.16130709066987037 0.9256041288375854 -0.008238251873925254 -0.006393921175971627 -0.033747509121894836 -0.05752444267272949 
4493 32.46628665924072 0.004985444247722626 -0.08130098879337311 0.4423617273569107 0.14300206132821747 0.8034890533853322 -0.0 -0.7575367443439043 0.2620076780318456 0.4955290663120587 -807.0 1509.0 3916.0 0.1723326088488102 0.9105710744857788 -0.008238251873925254 -0.0064142464231699715 -0.02109229564666748 -0.10066777467727661 
4494 32.47122383117676 0.006135925650596619 -0.07995875179767609 0.44332046806812286 0.15201430224470802 0.7884360093455761 -0.0 -0.7433445983198893 0.24755314112502658 0.49579145719486273 -835.0 1525.0 3934.0 0.18556314498186113 0.8955380201339721 -0.008238251873925254 -0.00643423611111939 -0.025310590863227882 -0.10066777467727661 
4495 32.47626256942749 0.007094666361808777 -0.0782330334186554 0.4440874606370926 0.1672581156402082 0.7403273014929145 -0.0 -0.69798727357757 0.21242795723614075 0.4855593163414292 -868.0 1543.0 3954.0 0.19658866316080095 0.8762099742889403 -0.008238251873925254 -0.006453794369474054 -0.02109229564666748 -0.12942887842655182 
4496 32.48122453689575 0.008053399622440338 -0.07554855942726135 0.44504617154598236 0.1782837120502443 0.638335634721443 -0.0 -0.6018286079794016 0.15534626266557316 0.4464823453138285 -896.0 1559.0 3973.0 0.2076140956580639 0.8461438655853271 -0.008238251873925254 -0.006472681509330869 -0.021092131733894348 -0.20133554935455322 
4497 32.48656940460205 0.008053399622440338 -0.07554855942726135 0.44504617154598236 0.19937584378413864 0.8396522969361394 -0.0 -0.7916317773365396 0.2330261938989402 0.5586055834375994 -896.0 1559.0 3973.0 0.2076140956580639 0.8461438655853271 -0.008238251873925254 -0.006491568649187685 0.0 0.0 
4498 32.49121618270874 0.012271851301193237 -0.07056312263011932 0.44619666039943695 0.15508210115723325 0.40989000424183897 -0.0 -0.3864480020533161 0.06659999566868935 0.3198480063846266 -959.0 1593.0 4015.0 0.2561262899637223 0.7903069734573364 -0.008238251873925254 -0.006509209429845214 -0.09280593693256378 -0.37390775978565216 
4499 32.49632000923157 0.014381073415279388 -0.06826214492321014 0.4469636529684067 0.22574120589189245 0.5854364201556891 -0.0 -0.5519547501942192 0.09166045231187767 0.46029429788234166 -993.0 1611.0 4037.0 0.280382344275713 0.7645360231399536 -0.008238251873925254 -0.006526274966076016 -0.046402886509895325 -0.17257332801818848 
4500 32.501230001449585 0.016873791813850403 -0.06711167097091675 0.4477306455373764 0.24597054921679212 0.6588221155684441 -0.0 -0.621143447352152 0.10973761123165034 0.5114058361205016 -1021.0 1625.0 4057.0 0.3090486058592797 0.7516507148742675 -0.008238251873925254 -0.006543052883818746 -0.05483980476856232 -0.0862855464220047 
4501 32.50626850128174 0.01955825835466385 -0.0697961300611496 0.44734714925289154 0.27262345530681326 0.9764905865360051 -0.0 -0.9206441540059177 0.23772595786424314 0.6829181961416746 -1050.0 1640.0 4078.0 0.3399199710786343 0.7817166566848754 -0.008238251873925254 -0.006560501916334034 -0.05905826389789581 0.20133443176746368 
4502 32.51123356819153 0.022242724895477295 -0.07631555199623108 0.4454296678304672 0.3034948205261679 1.337111246684566 -0.0 -1.0 0.38251780319874684 0.8781227697765266 -1076.0 1654.0 4098.0 0.37079133629798894 0.8547341823577881 -0.008238251873925254 -0.006579580804333092 -0.05905826389789581 0.48895664513111115 
4503 32.51625657081604 0.024160198867321014 -0.08475244045257568 0.442936971783638 0.34241960771970464 1.5753931983802467 -0.0 -1.0 0.46306303679413885 1.0 -1104.0 1668.0 4121.0 0.3928422869741917 0.9492273330688475 -0.008238251873925254 -0.006600768914446236 -0.04218442738056183 0.6327666342258453 
4504 32.521329164505005 0.024160198867321014 -0.09357284009456635 0.4410194903612137 0.3846040351002665 1.7029216200839727 -0.0 -1.0 0.4887370705899977 1.0 -1126.0 1679.0 4141.0 0.3928422869741917 1.048015809059143 -0.008238251873925254 -0.0066241621244698765 0.0 0.6615299731492996 
4505 32.526262283325195 0.022626221179962158 -0.10085923969745636 0.4398690015077591 0.40071080081753446 1.669454077893868 -0.0 -1.0 0.45980920076386456 1.0 -1152.0 1689.0 4164.0 0.37520154356956487 1.1296234846115112 -0.008238251873925254 -0.006649376934394241 0.033747509121894836 0.5464799702167511 
4506 32.531251192092896 0.022626221179962158 -0.10085923969745636 0.4398690015077591 0.3669632916956396 1.1229488928671927 -0.0 -1.0 0.229738911719405 0.828987457710352 -1152.0 1689.0 4164.0 0.37520154356956487 1.1296234846115112 -0.008238251873925254 -0.0066745917443186056 0.0 0.0 
4507 32.53624987602234 0.02147573232650757 -0.11332283914089203 0.43718452751636505 0.3790434246569128 2.1972828341815616 -0.0 -1.0 0.7263214012342135 1.0 -1204.0 1709.0 4214.0 0.3619709217548371 1.2692157983779906 -0.008238251873925254 -0.006702922454103828 0.025310754776000977 0.9347699582576752 
4508 32.54125380516052 0.022050976753234863 -0.11888352036476135 0.43545879423618317 0.34769260340027525 1.7418138765413314 -0.0 -1.0 0.5372091138879509 1.0 -1229.0 1719.0 4239.0 0.368586232662201 1.331495428085327 -0.008238251873925254 -0.006732643334195019 -0.012655377388000488 0.4170510917901993 
4509 32.546215534210205 0.023584961891174316 -0.1252111941576004 0.43411655724048615 0.3442411368399115 1.8701769628953187 -0.0 -1.0 0.6005381637436334 1.0 -1255.0 1730.0 4265.0 0.3862270617485047 1.4023653745651243 -0.008238251873925254 -0.006763946132734419 -0.03374767303466797 0.47457553446292877 
4510 32.551228523254395 0.02300971746444702 -0.13192234933376312 0.4333495944738388 0.38402887635521604 1.974070024030283 -0.0 -1.0 0.6170272691643857 1.0 -1282.0 1742.0 4291.0 0.3796117508411408 1.477530312538147 -0.008238251873925254 -0.0067969267200678595 0.012655377388000488 0.503336638212204 
4511 32.55624747276306 0.022434473037719727 -0.1384417712688446 0.43296609818935394 0.37741356544785215 2.032672946179286 -0.0 -1.0 0.6500543303346269 1.0 -1314.0 1755.0 4322.0 0.3729964399337769 1.5505478382110596 -0.008238251873925254 -0.006831537162885071 0.012655377388000488 0.48895664513111115 
4512 32.561227321624756 0.019941754639148712 -0.14400245249271393 0.4331578463315964 0.3909317312448473 2.0230110219325868 -0.0 -1.0 0.6344621194115317 1.0 -1343.0 1768.0 4350.0 0.34433017835021024 1.6128274679183958 -0.008238251873925254 -0.006867537776008249 0.05483980476856232 0.4170510917901993 
4513 32.56626057624817 0.019941754639148712 -0.14400245249271393 0.4331578463315964 0.336091926476285 1.6059239295292644 -0.0 -1.0 0.4826218915812941 1.0 -1377.0 1783.0 4382.0 0.34433017835021024 1.6128274679183958 -0.008238251873925254 -0.0069035383891314275 0.0 0.0 
4514 32.57151198387146 0.019941754639148712 -0.14400245249271393 0.4331578463315964 0.336091926476285 1.6058879289161412 -0.0 -1.0 0.48260492072951644 1.0 -1377.0 1783.0 4382.0 0.34433017835021024 1.6128274679183958 -0.008238251873925254 -0.006939539002254606 0.0 0.0 
4515 32.57624387741089 0.0040267035365104675 -0.15052185952663422 0.4364175349473953 0.5031999630539865 2.1678231847751883 -0.0 -1.0 0.6110606002220977 1.0 -1446.0 1816.0 4447.0 0.16130709066987037 1.685844826698303 -0.008238251873925254 -0.006977169467136264 0.3501311242580414 0.4889555275440216 
4516 32.581289291381836 -0.00038348883390426636 -0.15243934094905853 0.43603403866291046 0.19937585868529983 1.8441164460089057 -0.0 -1.0 0.7065351225776118 1.0 -1477.0 1833.0 4478.0 0.11058987841010094 1.7073206186294554 -0.008238251873925254 -0.007015279302373529 0.09702423214912415 0.14381110668182373 
4517 32.58622908592224 -0.0023009702563285828 -0.15263108909130096 0.434500053524971 0.122485181471631 1.7167958714161067 -0.0 -1.0 0.7092966031750325 0.9093140669468301 -1510.0 1853.0 4514.0 0.0885388420522213 1.7094681978225708 -0.008238251873925254 -0.007053437074646354 0.04218459129333496 0.014381110668182373 
4518 32.591248989105225 -0.002684466540813446 -0.15033012628555298 0.4314321130514145 0.08432730116538711 1.5040341843608767 -0.0 -1.0 0.6401555608515679 0.7778614670123704 -1539.0 1870.0 4547.0 0.08412863478064538 1.6836974143981933 -0.008238251873925254 -0.007091019606217742 0.008436918258666992 -0.17257221043109894 
4519 32.59624481201172 -0.0030679553747177124 -0.14515294134616852 0.427213653922081 0.07991701566271492 1.2302967647816985 -0.0 -1.0 0.5147154867861188 0.6452194268792273 -1569.0 1888.0 4585.0 0.07971851319074631 1.6257129430770874 -0.008238251873925254 -0.007127307841554285 0.00843675434589386 -0.38828887045383453 
4520 32.601258993148804 -0.000575236976146698 -0.13882526755332947 0.42222823202610016 0.04530671813182541 1.0731054479759186 -0.0 -1.0 0.4688739790136416 0.5428595399090248 -1595.0 1904.0 4620.0 0.10838477477431298 1.5548429965972899 -0.008238251873925254 -0.007162014158442617 -0.05483980476856232 -0.47457553446292877 
4521 32.60625505447388 -0.000575236976146698 -0.13882526755332947 0.42222823202610016 0.10014652290038772 1.547646276121959 -0.0 -1.0 0.6477981576093299 0.8113367446892634 -1595.0 1904.0 4620.0 0.10838477477431298 1.5548429965972899 -0.008238251873925254 -0.007196720475330949 0.0 0.0 
4522 32.61123704910278 0.010929614305496216 -0.12406070530414581 0.4093811362981796 -0.020654415556862912 0.27490999506600194 -0.0 -0.25918762896950703 0.1464580741679925 0.1127295548015145 -1650.0 1941.0 4702.0 0.2406905645132065 1.389479899406433 -0.008238251873925254 -0.007227735651656986 -0.25310672819614416 -1.107342168688774 
4523 32.61627912521362 0.018024280667304993 -0.11658254265785217 0.40286169946193695 0.15795831584028913 0.7376053980085997 -0.0 -0.6954210383622442 0.21873809436842417 0.47668294399381994 -1677.0 1959.0 4742.0 0.32227922767400746 1.3057244777679442 -0.008238251873925254 -0.0072568812873214485 -0.1560826599597931 -0.560862198472023 
4524 32.62125778198242 0.023968450725078583 -0.10910439491271973 0.3976845294237137 0.2516271901934595 0.6538239847514777 -0.0 -0.6164311644269063 0.10276284175204284 0.5136683226748634 -1703.0 1974.0 4777.0 0.39063718333840375 1.2219692230224608 -0.008238251873925254 -0.007284157386049629 -0.13077174127101898 -0.5608610808849335 
4525 32.626264333724976 0.02607768028974533 -0.10316021740436554 0.3942330628633499 0.36025202103547765 0.7022711743619293 -0.0 -0.6621076128308806 0.0369092629676696 0.625198349863211 -1730.0 1988.0 4811.0 0.41489332333207135 1.155394434928894 -0.008238251873925254 -0.00730994744040072 -0.04640305042266846 -0.445813313126564 
4526 32.63123559951782 0.02473544329404831 -0.09836652874946594 0.39212383329868317 0.42074855991296484 0.7348439338039605 -0.0 -0.692817504942105 0.0028689918718523407 0.6899485130702528 -1757.0 2003.0 4842.0 0.3994575978815556 1.1017051219940184 -0.008238251873925254 -0.007334539072588087 0.029529213905334473 -0.3595266491174698 
4527 32.63627290725708 0.022242724895477295 -0.09433981776237488 0.3911651223897934 0.417392889192626 0.74724451087974 -0.0 -0.7045088811299852 0.011454573635668328 0.6930543074943168 -1787.0 2019.0 4876.0 0.37079133629798894 1.0566059589385985 -0.008238251873925254 -0.007358124027028681 0.05483980476856232 -0.30200332403182983 
4528 32.64123487472534 0.018407776951789856 -0.09108011424541473 0.39078162610530853 0.4028200378327818 0.7682386217210441 -0.0 -0.7243023186511428 0.03324997570592789 0.6910523429452149 -1815.0 2032.0 4906.0 0.3266894349455834 1.020097279548645 -0.008238251873925254 -0.007380894055590034 0.08436885476112366 -0.2444777637720108 
4529 32.6462881565094 0.018407776951789856 -0.09108011424541473 0.39078162610530853 0.31845118307165815 1.0126936154644934 -0.0 -0.9547766970123536 0.21737404633577861 0.737402650676575 -1815.0 2032.0 4906.0 0.3266894349455834 1.020097279548645 -0.008238251873925254 -0.007403664084151388 0.0 0.0 
4530 32.65127420425415 0.00824514776468277 -0.08628642559051514 0.39154858887195587 0.4251587895362825 0.5994560818057507 -0.0 -0.5651726139578187 -0.0645543910288359 0.6297270049866546 -1875.0 2059.0 4968.0 0.20981919929385187 0.9664079666137695 -0.008238251873925254 -0.007425235690549017 0.2235778421163559 -0.3595266491174698 
4531 32.65647602081299 0.00824514776468277 -0.08628642559051514 0.39154858887195587 0.2015809474199266 0.9589611593168228 -0.0 -0.9041172515299181 0.28746847141641724 0.6166487801135007 -1875.0 2059.0 4968.0 0.20981919929385187 0.9664079666137695 -0.008238251873925254 -0.007446807296946645 0.0 0.0 
4532 32.66123056411743 -0.0051771849393844604 -0.08130098879337311 0.39154858887195587 0.3425154408126326 0.5291961821559816 -0.0 -0.49893094530736803 -0.030197213684783362 0.5291281589921514 -1935.0 2081.0 5031.0 0.05546237319707871 0.9105710744857788 -0.008238251873925254 -0.007467132544144989 0.2952913194894791 -0.37390775978565216 
4533 32.66627073287964 -0.009587377309799194 -0.07976700365543365 0.39020638167858124 0.09353114121250816 0.7708544813003391 -0.0 -0.7267685747140111 0.28701643034672436 0.43975214436728677 -1963.0 2091.0 5063.0 0.0047451609373092675 0.8933904409408568 -0.008238251873925254 -0.007487074295058847 0.09702423214912415 -0.11504888534545898 
4534 32.67123985290527 -0.011696599423885345 -0.07382282614707947 0.38675491511821747 0.0186537412612886 0.37349680971913035 -0.0 -0.3521361692052515 0.16083736864127318 0.19129880056397836 -1987.0 2100.0 5092.0 -0.01951089337468147 0.82681565284729 -0.008238251873925254 -0.007505530001595618 0.046402886509895325 -0.445813313126564 
4535 32.67626595497131 -0.01227184385061264 -0.06691992282867432 0.3813859671354294 -0.021709078767970128 0.2242631268184632 -0.0 -0.21143730365791197 0.12344404041809429 0.08799326323981768 -2012.0 2108.0 5126.0 -0.026126204282045363 0.7495031356811523 -0.008238251873925254 -0.007522259982302786 0.012655377388000488 -0.5177177488803864 
4536 32.681233406066895 -0.010737858712673187 -0.05560681223869324 0.3754418045282364 -0.05047130010433487 -0.23322315886057912 -0.0 0.2198849028800839 -0.06873280746987534 -0.15115209541020855 -2033.0 2114.0 5156.0 -0.008485375195741652 0.6227962970733643 -0.008238251873925254 -0.007536161685362459 -0.03374767303466797 -0.8484832942485809 
4537 32.686259031295776 -0.004985436797142029 -0.0433349609375 0.3694976419210434 -0.07712405718274407 -0.4425842805150897 -0.0 0.41727246133171875 -0.1456647016688744 -0.27160775966284434 -2057.0 2120.0 5190.0 0.057667476832866674 0.48535156249999994 -0.008238251873925254 -0.007546995425596835 -0.12655328214168549 -0.9203888475894928 
4538 32.691262006759644 -0.004985436797142029 -0.0433349609375 0.3694976419210434 0.04942922495894142 0.47779373333416875 -0.0 -0.45046825179870353 0.1848753327224687 0.26559291907623483 -2057.0 2120.0 5190.0 0.057667476832866674 0.48535156249999994 -0.008238251873925254 -0.007557829165831209 0.0 0.0 
4539 32.696215867996216 0.013805828988552094 -0.01859951764345169 0.3593350201845169 -0.1478790657908468 -1.6544061284922063 -0.0 1.0 -0.6591517765866017 -0.9006372798046269 -2100.0 2130.0 5248.0 0.2737670333683491 0.20831459760665894 -0.008238251873925254 -0.007562479045242072 -0.4134078472852707 -1.8551582470536232 
4540 32.701231718063354 0.019941754639148712 -0.007094666361808777 0.35607530176639557 0.2011015621631594 -0.7909678355827927 -0.0 0.7457316269880518 -0.5370645514194701 -0.20866707556858172 -2118.0 2134.0 5270.0 0.34433017835021024 0.0794602632522583 -0.008238251873925254 -0.007564252711832525 -0.1349903643131256 -0.8628638461232185 
