i t_now roll pitch yaw dyaw psi_1 psi_2 psi_3 dpsi1 dpsi2 dpsi3 Tz 
2648 23.271015882492065 0.04295146465301514 0.09050486981868744 2.7475514486432076 1.8024444580078125 22635.0 22155.0 22317.0 16.0 16.0 16.0 0.75 
2649 23.276031732559204 0.04295146465301514 0.09127186052501202 2.765959270298481 3.6815643310546875 22663.0 22183.0 22345.0 12.0 12.0 12.0 0.75 
2650 23.281022787094116 0.04295146465301514 0.09127186052501202 2.765959270298481 0.0 22663.0 22183.0 22345.0 12.0 12.0 12.0 0.75 
2651 23.286003828048706 0.04218447580933571 0.09184710308909416 2.7849421575665474 3.7965774536132812 22688.0 22208.0 22370.0 13.0 13.0 13.0 0.75 
2652 23.291367530822754 0.041609231382608414 0.09223059844225645 2.7945296838879585 1.9175052642822266 22701.0 22221.0 22383.0 13.0 13.0 13.0 0.75 
2653 23.296018362045288 0.041609231382608414 0.09223059844225645 2.7945296838879585 0.0 22701.0 22221.0 22383.0 13.0 13.0 13.0 0.75 
2654 23.301508903503418 0.040650494396686554 0.09318933635950089 2.814087875187397 3.9116382598876953 22728.0 22247.0 22410.0 13.0 14.0 13.0 0.75 
2655 23.30601716041565 0.040650494396686554 0.09318933635950089 2.814087875187397 0.0 22728.0 22247.0 22410.0 13.0 14.0 13.0 0.75 
2656 23.311433792114258 0.03988350182771683 0.09395632613450289 2.8336460664868355 3.9116382598876953 22754.0 22273.0 22436.0 14.0 14.0 13.0 0.75 
2657 23.316033363342285 0.03988350182771683 0.09395632613450289 2.8336460664868355 0.0 22754.0 22273.0 22436.0 14.0 14.0 13.0 0.75 
2658 23.321537017822266 0.0391165129840374 0.09510681219398975 2.853204257786274 3.9116382598876953 22782.0 22301.0 22464.0 13.0 13.0 12.0 0.75 
2659 23.326014280319214 0.0391165129840374 0.09510681219398975 2.853204257786274 0.0 22782.0 22301.0 22464.0 13.0 13.0 12.0 0.75 
2660 23.331125736236572 0.038541268557310104 0.09606555011123419 2.872954376041889 3.950023651123047 22809.0 22327.0 22490.0 13.0 13.0 13.0 0.75 
2661 23.336031913757324 0.038541268557310104 0.09606555011123419 2.872954376041889 0.0 22809.0 22327.0 22490.0 13.0 13.0 13.0 0.75 
2662 23.340973615646362 0.04026699811220169 0.09683254081755877 2.8927042558789253 3.9499759674072266 22837.0 22354.0 22517.0 13.0 13.0 12.0 0.75 
2663 23.34600305557251 0.04026699811220169 0.09683254081755877 2.8927042558789253 0.0 22837.0 22354.0 22517.0 13.0 13.0 12.0 0.75 
2664 23.350968837738037 0.041800979524850845 0.09721603570505977 2.902483470737934 1.9558429718017578 22850.0 22367.0 22529.0 17.0 16.0 17.0 0.75 
2665 23.355972051620483 0.04429369792342186 0.09836652129888535 2.9222335889935493 3.950023651123047 22879.0 22396.0 22559.0 14.0 13.0 13.0 0.75 
2666 23.360973834991455 0.04429369792342186 0.09836652129888535 2.9222335889935493 0.0 22879.0 22396.0 22559.0 14.0 13.0 13.0 0.75 
2667 23.366005659103394 0.04467719420790672 0.09894176432862878 2.932012565433979 1.9557952880859375 22893.0 22409.0 22572.0 12.0 13.0 12.0 0.75 
2668 23.371001958847046 0.04429369792342186 0.09951700689271092 2.941024787724018 1.8024444580078125 22905.0 22422.0 22584.0 14.0 13.0 14.0 0.75 
2669 23.376038074493408 0.0433349609375 0.09990050224587321 2.9498450830578804 1.764059066772461 22919.0 22435.0 22598.0 13.0 13.0 13.0 0.75 
2670 23.38100504875183 0.04256796836853027 0.09990050224587321 2.958473689854145 1.7257213592529297 22932.0 22448.0 22611.0 15.0 14.0 14.0 0.75 
2671 23.38597345352173 0.04199272766709328 0.09990050224587321 2.967102535068989 1.72576904296875 22960.0 22475.0 22638.0 13.0 13.0 13.0 0.75 
2672 23.39097762107849 0.04199272766709328 0.09990050224587321 2.967102535068989 0.0 22960.0 22475.0 22638.0 13.0 13.0 13.0 0.75 
2673 23.395979166030884 0.04199272766709328 0.10066749271936715 2.9835927560925484 3.298044204711914 22973.0 22488.0 22651.0 15.0 14.0 14.0 0.75 
2674 23.400973796844482 0.04199272766709328 0.10124273551627994 2.9918377473950386 1.6489982604980469 22988.0 22502.0 22665.0 14.0 14.0 15.0 0.75 
2675 23.40600824356079 0.041800979524850845 0.10181797831319273 2.9998912885785103 1.610708236694336 23002.0 22516.0 22680.0 13.0 13.0 13.0 0.75 
2676 23.41096258163452 0.04141748324036598 0.10220147354993969 3.0081365182995796 1.6490459442138672 23015.0 22529.0 22693.0 14.0 14.0 14.0 0.75 
2677 23.415973901748657 0.04122573509812355 0.10239322111010551 3.016189821064472 1.6106605529785156 23029.0 22543.0 22707.0 12.0 13.0 13.0 0.75 
2678 23.420974731445312 0.04103398695588112 0.10258496878668666 3.0244350507855415 1.6490459442138672 23041.0 22556.0 22720.0 14.0 15.0 15.0 0.75 
2679 23.42597198486328 0.040842242538928986 0.10296846396522596 3.0328719690442085 1.6873836517333984 23055.0 22571.0 22735.0 13.0 13.0 13.0 0.75 
2680 23.430970668792725 0.040650494396686554 0.10316021158359945 3.0413086488842964 1.6873359680175781 23068.0 22584.0 22748.0 14.0 15.0 15.0 0.75 
2681 23.43597173690796 0.040650494396686554 0.10354370677669067 3.0497455671429634 1.6873836517333984 23082.0 22599.0 22763.0 12.0 12.0 12.0 0.75 
2682 23.441028356552124 0.04026699811220169 0.10373545438051224 3.058566100895405 1.7641067504882812 23094.0 22611.0 22775.0 13.0 14.0 13.0 0.75 
2683 23.44597625732422 0.04007524996995926 0.10373545438051224 3.0675780847668648 1.8023967742919922 23107.0 22625.0 22788.0 12.0 12.0 12.0 0.75 
2684 23.45101022720337 0.039691753685474396 0.1039272019843338 3.0767819955945015 1.8407821655273438 23119.0 22637.0 22800.0 14.0 15.0 14.0 0.75 
2685 23.455995321273804 0.03930826112627983 0.10450244479579851 3.086177594959736 1.879119873046875 23133.0 22652.0 22814.0 12.0 12.0 12.0 0.75 
2686 23.461015224456787 0.03892476484179497 0.10488593997433782 3.095765121281147 1.9175052642822266 23145.0 22664.0 22826.0 14.0 15.0 14.0 0.75 
2687 23.465994596481323 0.038541268557310104 0.1054611827712506 3.1055440977215767 1.9557952880859375 23159.0 22679.0 22840.0 14.0 14.0 14.0 0.75 
2688 23.470978260040283 0.03815777599811554 0.1058446781244129 3.1153233125805855 1.9558429718017578 23173.0 22693.0 22854.0 14.0 14.0 13.0 0.75 
2689 23.47596502304077 0.03815777599811554 0.1058446781244129 3.1153233125805855 0.0 23173.0 22693.0 22854.0 14.0 14.0 13.0 0.75 
2690 23.48097848892212 0.037774279713630676 0.10661166836507618 3.134881503880024 3.9116382598876953 23199.0 22719.0 22880.0 13.0 13.0 12.0 0.75 
2691 23.48597240447998 0.03739078342914581 0.10699516371823847 3.145044095814228 2.0325183868408203 23212.0 22732.0 22892.0 13.0 13.0 12.0 0.75 
2692 23.49097514152527 0.03700728714466095 0.10737865883857012 3.1550149992108345 1.994180679321289 23225.0 22745.0 22904.0 14.0 14.0 14.0 0.75 
2693 23.495968103408813 0.036623794585466385 0.10795390186831355 3.164985902607441 1.994180679321289 23239.0 22759.0 22918.0 12.0 12.0 13.0 0.75 
2694 23.500985860824585 0.036623794585466385 0.10833739675581455 3.1749568060040474 1.994180679321289 23251.0 22771.0 22931.0 15.0 14.0 13.0 0.75 
2695 23.506022214889526 0.036623794585466385 0.10833739675581455 3.1749568060040474 0.0 23266.0 22785.0 22944.0 13.0 13.0 13.0 0.75 
2696 23.511011838912964 0.036623794585466385 0.10833739675581455 3.1749568060040474 0.0 23266.0 22785.0 22944.0 13.0 13.0 13.0 0.75 
2697 23.5159649848938 0.038733016699552536 0.10891263978555799 3.1947069242596626 3.950023651123047 23279.0 22798.0 22957.0 15.0 15.0 15.0 0.75 
2698 23.520979404449463 0.04026699811220169 0.10910438746213913 3.2044859007000923 1.9557952880859375 23294.0 22813.0 22972.0 13.0 13.0 12.0 0.75 
2699 23.52596926689148 0.042759716510772705 0.11044662073254585 3.2242360189557076 3.950023651123047 23321.0 22839.0 22997.0 13.0 13.0 14.0 0.75 
2700 23.53097891807556 0.0433349609375 0.11083011562004685 3.2338233068585396 1.9174575805664062 23334.0 22852.0 23011.0 14.0 15.0 14.0 0.75 
2701 23.53597331047058 0.043718453496694565 0.11140535864979029 3.2430272176861763 1.8407821655273438 23348.0 22867.0 23025.0 14.0 12.0 13.0 0.75 
2702 23.540974140167236 0.0433349609375 0.11159710586071014 -3.031337969005108 -1254.8730373382568 23362.0 22879.0 23038.0 14.0 15.0 14.0 0.75 
2703 23.545965909957886 0.04295146465301514 0.11178885400295258 -3.022901050746441 1.6873836517333984 23376.0 22894.0 23052.0 15.0 14.0 15.0 0.75 
2704 23.55100440979004 0.04237622022628784 0.11198060121387243 -3.014464132487774 1.6873836517333984 23391.0 22908.0 23067.0 15.0 15.0 14.0 0.75 
2705 23.555973052978516 0.04218447580933571 0.11217234935611486 -3.0062189027667046 1.6490459442138672 23406.0 22923.0 23081.0 13.0 12.0 13.0 0.75 
2706 23.560978889465332 0.04218447580933571 0.11274759192019701 -2.9979736730456352 1.6490459442138672 23419.0 22935.0 23094.0 13.0 13.0 13.0 0.75 
2707 23.565968990325928 0.04237622022628784 0.11332283448427916 -2.9901120588183403 1.5723228454589844 23432.0 22948.0 23107.0 12.0 13.0 13.0 0.75 
2708 23.571013927459717 0.04237622022628784 0.1138980770483613 -2.9822504445910454 1.5723228454589844 23444.0 22961.0 23120.0 15.0 14.0 15.0 0.75 
2709 23.575972080230713 0.04237622022628784 0.11428157240152359 -2.974197141826153 1.6106605529785156 23459.0 22975.0 23135.0 12.0 13.0 12.0 0.75 
2710 23.580974340438843 0.04199272766709328 0.11466506775468588 -2.9659519121050835 1.6490459442138672 23485.0 23002.0 23161.0 13.0 12.0 13.0 0.75 
2711 23.585978507995605 0.04199272766709328 0.11466506775468588 -2.9659519121050835 0.0 23485.0 23002.0 23161.0 13.0 12.0 13.0 0.75 
2712 23.590988636016846 0.04199272766709328 0.11504856310784817 -2.948886387050152 3.413105010986328 23498.0 23014.0 23174.0 14.0 15.0 15.0 0.75 
2713 23.59596610069275 0.04237622022628784 0.11524031031876802 -2.940257780253887 1.7257213592529297 23512.0 23029.0 23189.0 12.0 12.0 13.0 0.75 
2714 23.601054668426514 0.04237622022628784 0.11581555381417274 -2.931437484920025 1.764059066772461 23524.0 23041.0 23202.0 14.0 14.0 14.0 0.75 
2715 23.605970859527588 0.04237622022628784 0.11619904823601246 -2.922233574092388 1.8407821655273438 23538.0 23055.0 23216.0 12.0 12.0 12.0 0.75 
2716 23.610976457595825 0.04237622022628784 0.11639079637825489 -2.9128377363085747 1.8791675567626953 23550.0 23067.0 23228.0 13.0 14.0 15.0 0.75 
2717 23.615970134735107 0.04218447580933571 0.11658254358917475 -2.9034421369433403 1.879119873046875 23563.0 23081.0 23243.0 13.0 12.0 12.0 0.75 
2718 23.62101149559021 0.04218447580933571 0.11677429173141718 -2.8938548490405083 1.9174575805664062 23576.0 23093.0 23255.0 14.0 14.0 14.0 0.75 
2719 23.625974416732788 0.04218447580933571 0.11734953429549932 -2.8842675611376762 1.9174575805664062 23590.0 23107.0 23269.0 13.0 15.0 14.0 0.75 
2720 23.630995512008667 0.04218447580933571 0.11734953429549932 -2.8842675611376762 0.0 23590.0 23107.0 23269.0 13.0 15.0 14.0 0.75 
2721 23.635969161987305 0.041609231382608414 0.1181165250018239 -2.864517442882061 3.950023651123047 23617.0 23136.0 23296.0 13.0 12.0 12.0 0.75 
2722 23.64100980758667 0.04141748324036598 0.11830827221274376 -2.8545465394854546 1.994180679321289 23630.0 23148.0 23308.0 12.0 13.0 13.0 0.75 
2723 23.645973682403564 0.041609231382608414 0.11869176756590605 -2.844767563045025 1.9557952880859375 23642.0 23161.0 23321.0 13.0 13.0 12.0 0.75 
2724 23.651008367538452 0.04141748324036598 0.11907526291906834 -2.8347966596484184 1.994180679321289 23655.0 23174.0 23333.0 14.0 14.0 15.0 0.75 
2725 23.65597128868103 0.04122573509812355 0.11945875734090805 -2.8250174447894096 1.9558429718017578 23669.0 23188.0 23348.0 13.0 13.0 12.0 0.75 
2726 23.661002159118652 0.04103398695588112 0.1200339999049902 -2.8148548528552055 2.0325183868408203 23682.0 23201.0 23360.0 14.0 14.0 14.0 0.75 
2727 23.66597080230713 0.04103398695588112 0.1200339999049902 -2.8148548528552055 0.0 23696.0 23215.0 23374.0 13.0 12.0 12.0 0.75 
2728 23.670973777770996 0.04199272766709328 0.12041749618947506 -2.794721357524395 4.026699066162109 23709.0 23227.0 23386.0 15.0 16.0 15.0 0.75 
2729 23.67599058151245 0.04352670907974243 0.12060924433171749 -2.784942142665386 1.9558429718017578 23724.0 23243.0 23401.0 13.0 12.0 13.0 0.75 
2730 23.68100070953369 0.04544418305158615 0.1209927387535572 -2.775354854762554 1.9174575805664062 23737.0 23255.0 23414.0 14.0 14.0 13.0 0.75 
2731 23.685970783233643 0.04716991260647774 0.12137623317539692 -2.7655756399035454 1.9558429718017578 23751.0 23269.0 23427.0 13.0 13.0 13.0 0.75 
2732 23.691015005111694 0.04716991260647774 0.12137623317539692 -2.7655756399035454 0.0 23751.0 23269.0 23427.0 13.0 13.0 13.0 0.75 
2733 23.695971727371216 0.04851214587688446 0.12233497202396393 -2.7462091371417046 3.873300552368164 23778.0 23296.0 23455.0 13.0 13.0 12.0 0.75 
2734 23.700976610183716 0.04851214587688446 0.12252672016620636 -2.7373888418078423 1.764059066772461 23791.0 23309.0 23467.0 15.0 14.0 15.0 0.75 
2735 23.70597505569458 0.0481286495923996 0.12271846644580364 -2.7287602350115776 1.7257213592529297 23806.0 23323.0 23482.0 15.0 15.0 14.0 0.75 
2736 23.710989952087402 0.04774515517055988 0.12271846644580364 -2.7203233167529106 1.6873836517333984 23821.0 23338.0 23496.0 14.0 14.0 15.0 0.75 
2737 23.715972423553467 0.04755340702831745 0.12291021458804607 -2.7118863984942436 1.6873836517333984 23835.0 23352.0 23511.0 13.0 13.0 13.0 0.75 
2738 23.720978021621704 0.04755340702831745 0.12329371087253094 -2.703832857310772 1.610708236694336 23848.0 23365.0 23524.0 13.0 13.0 12.0 0.75 
2739 23.725972414016724 0.04774515517055988 0.12386895343661308 -2.6957795545458794 1.6106605529785156 23861.0 23378.0 23536.0 13.0 12.0 13.0 0.75 
2740 23.7309787273407 0.047936903312802315 0.1242524478584528 -2.687726251780987 1.6106605529785156 23874.0 23390.0 23549.0 14.0 15.0 15.0 0.75 
2741 23.735968351364136 0.0481286495923996 0.12463594228029251 -2.679672710597515 1.610708236694336 23888.0 23405.0 23564.0 12.0 13.0 13.0 0.75 
2742 23.740987300872803 0.0481286495923996 0.12482769042253494 -2.6716194078326225 1.6106605529785156 23900.0 23418.0 23577.0 14.0 14.0 14.0 0.75 
2743 23.745981454849243 0.0481286495923996 0.12482769042253494 -2.6716194078326225 0.0 23914.0 23432.0 23591.0 13.0 13.0 13.0 0.75 
2744 23.750991106033325 0.0481286495923996 0.1252111867070198 -2.6553208753466606 3.259706497192383 23927.0 23445.0 23604.0 15.0 15.0 16.0 0.75 
2745 23.75596857070923 0.04832039773464203 0.12559468112885952 -2.6470756456255913 1.6490459442138672 23942.0 23460.0 23620.0 12.0 13.0 12.0 0.75 
2746 23.76098322868347 0.0481286495923996 0.12578642927110195 -2.638830415904522 1.6490459442138672 23954.0 23473.0 23632.0 12.0 13.0 13.0 0.75 
2747 23.765976667404175 0.047936903312802315 0.12578642927110195 -2.6300101205706596 1.764059066772461 23966.0 23486.0 23645.0 13.0 12.0 13.0 0.75 
2748 23.77099323272705 0.047936903312802315 0.12616992369294167 -2.6209978982806206 1.8024444580078125 23979.0 23498.0 23658.0 13.0 14.0 14.0 0.75 
2749 23.77596926689148 0.0481286495923996 0.1263616718351841 -2.611602298915386 1.879119873046875 23992.0 23512.0 23672.0 13.0 12.0 12.0 0.75 
2750 23.78099036216736 0.04832039773464203 0.1267451662570238 -2.602206699550152 1.879119873046875 24005.0 23524.0 23684.0 13.0 14.0 15.0 0.75 
2751 23.785972595214844 0.04851214587688446 0.12712866254150867 -2.5928111001849174 1.879119873046875 24018.0 23538.0 23699.0 14.0 14.0 13.0 0.75 
2752 23.791029453277588 0.04851214587688446 0.12712866254150867 -2.5928111001849174 0.0 24018.0 23538.0 23699.0 14.0 14.0 13.0 0.75 
2753 23.795971155166626 0.04832039773464203 0.12770390510559082 -2.5734445974230766 3.873300552368164 24046.0 23566.0 23727.0 13.0 12.0 12.0 0.75 
2754 23.800992727279663 0.04832039773464203 0.12808739952743053 -2.5638573095202446 1.9174575805664062 24059.0 23578.0 23739.0 13.0 13.0 13.0 0.75 
2755 23.805976390838623 0.04851214587688446 0.1284708958119154 -2.554078094661236 1.9558429718017578 24072.0 23591.0 23752.0 12.0 12.0 12.0 0.75 
2756 23.8109929561615 0.04851214587688446 0.1288543902337551 -2.544490806758404 1.9174575805664062 24084.0 23603.0 23764.0 14.0 14.0 14.0 0.75 
2757 23.81596851348877 0.04832039773464203 0.12904613837599754 -2.5349032804369926 1.9175052642822266 24098.0 23617.0 23778.0 13.0 13.0 12.0 0.75 
2758 23.820991039276123 0.0481286495923996 0.12923788651823997 -2.525124303996563 1.9557952880859375 24111.0 23630.0 23790.0 15.0 14.0 14.0 0.75 
2759 23.825977087020874 0.0481286495923996 0.12923788651823997 -2.525124303996563 0.0 24126.0 23644.0 23804.0 12.0 13.0 13.0 0.75 
2760 23.830981254577637 0.047936903312802315 0.12981312908232212 -2.5055658742785454 3.9116859436035156 24138.0 23657.0 23817.0 16.0 14.0 15.0 0.75 
2761 23.835985898971558 0.04851214587688446 0.1300048753619194 -2.495594970881939 1.994180679321289 24154.0 23671.0 23832.0 12.0 13.0 12.0 0.75 
2762 23.84098982810974 0.04966263100504875 0.13019662350416183 -2.486007682979107 1.9174575805664062 24166.0 23684.0 23844.0 14.0 14.0 14.0 0.75 
2763 23.84598994255066 0.04966263100504875 0.13019662350416183 -2.486007682979107 0.0 24166.0 23684.0 23844.0 14.0 14.0 14.0 0.75 
2764 23.85098433494568 0.053114088252186775 0.1305801197886467 -2.4670245572924614 3.7966251373291016 24193.0 23710.0 23871.0 15.0 15.0 14.0 0.75 
2765 23.856055736541748 0.053114088252186775 0.1305801197886467 -2.4670245572924614 0.0 24193.0 23710.0 23871.0 15.0 15.0 14.0 0.75 
2766 23.86099648475647 0.05560680665075779 0.13115536235272884 -2.4476580545306206 3.873300552368164 24221.0 23737.0 23898.0 15.0 15.0 14.0 0.75 
2767 23.86600112915039 0.05560680665075779 0.13115536235272884 -2.4476580545306206 0.0 24221.0 23737.0 23898.0 15.0 15.0 14.0 0.75 
2768 23.87100601196289 0.056182049214839935 0.13134710863232613 -2.438262455165386 1.879119873046875 24236.0 23752.0 23912.0 14.0 14.0 15.0 0.75 
2769 23.875973224639893 0.056182049214839935 0.13134710863232613 -2.429442159831524 1.764059066772461 24250.0 23766.0 23927.0 15.0 14.0 14.0 0.75 
2770 23.880996227264404 0.05541505850851536 0.13134710863232613 -2.4123766347765923 3.413105010986328 24278.0 23793.0 23953.0 13.0 12.0 13.0 0.75 
2771 23.885984182357788 0.055223312228918076 0.131730604916811 -2.4039397165179253 1.6873836517333984 24291.0 23805.0 23966.0 13.0 13.0 13.0 0.75 
2772 23.890987157821655 0.05541505850851536 0.1321140993386507 -2.3955027982592583 1.6873836517333984 24304.0 23818.0 23979.0 14.0 15.0 14.0 0.75 
2773 23.89597725868225 0.05560680665075779 0.13268934190273285 -2.387257568538189 1.6490459442138672 24318.0 23833.0 23993.0 13.0 12.0 14.0 0.75 
2774 23.901021003723145 0.05560680665075779 0.13268934190273285 -2.387257568538189 0.0 24318.0 23833.0 23993.0 13.0 12.0 14.0 0.75 
2775 23.90597629547119 0.05560680665075779 0.1330728381872177 -2.3790125772356987 1.6489982604980469 24331.0 23845.0 24007.0 14.0 15.0 14.0 0.75 
2776 23.91098642349243 0.05560680665075779 0.133264584466815 -2.36252211779356 3.2980918884277344 24358.0 23873.0 24034.0 14.0 14.0 15.0 0.75 
2777 23.91597867012024 0.05579855479300022 0.13345633260905743 -2.3538935109972954 1.7257213592529297 24372.0 23887.0 24049.0 12.0 13.0 12.0 0.75 
2778 23.920982837677002 0.05579855479300022 0.13364808075129986 -2.3452649042010307 1.7257213592529297 24384.0 23900.0 24061.0 13.0 13.0 14.0 0.75 
2779 23.925978183746338 0.05579855479300022 0.1338398288935423 -2.336636297404766 1.7257213592529297 24397.0 23913.0 24075.0 13.0 12.0 13.0 0.75 
2780 23.930984258651733 0.05579855479300022 0.1338398288935423 -2.327624075114727 1.8024444580078125 24410.0 23925.0 24088.0 13.0 14.0 14.0 0.75 
2781 23.93597435951233 0.05579855479300022 0.134223323315382 -2.3184201642870903 1.8407821655273438 24423.0 23939.0 24102.0 13.0 12.0 13.0 0.75 
2782 23.940983057022095 0.055990301072597504 0.134223323315382 -2.3092164918780327 1.8407344818115234 24436.0 23951.0 24115.0 14.0 15.0 14.0 0.75 
