i t_now roll pitch yaw dyaw psi_1 psi_2 psi_3 dpsi1 dpsi2 dpsi3 Tz 
3569 27.851112604141235 -0.0 0.0 0.0 0.0 37578.0 36468.0 37105.0 17.0 16.0 17.0 1.0 
3570 27.85602593421936 -0.0 0.0 0.0 0.0 37595.0 36484.0 37122.0 17.0 17.0 17.0 1.0 
3571 27.861040115356445 -0.0 0.0 0.0 0.0 37612.0 36501.0 37139.0 17.0 16.0 16.0 1.0 
3572 27.866058111190796 -0.0 0.0 0.0 0.0 37629.0 36517.0 37155.0 17.0 16.0 17.0 1.0 
3573 27.871063709259033 -0.0 0.0 0.0 0.0 37646.0 36533.0 37172.0 17.0 17.0 17.0 1.0 
3574 27.876044511795044 -0.0 0.0 0.0 0.0 37663.0 36550.0 37189.0 16.0 16.0 16.0 1.0 
3575 27.881057500839233 -0.0 0.0 0.0 0.0 37679.0 36566.0 37205.0 16.0 17.0 17.0 1.0 
3576 27.886253595352173 -0.0 0.0 0.0 0.0 37695.0 36583.0 37222.0 18.0 16.0 17.0 1.0 
3577 27.891029834747314 -0.0 0.0 0.0 0.0 37713.0 36599.0 37239.0 16.0 17.0 17.0 1.0 
3578 27.896067142486572 -0.0 0.0 0.0 0.0 37729.0 36616.0 37256.0 16.0 16.0 16.0 1.0 
3579 27.901041984558105 -0.0 0.0 0.0 0.0 37745.0 36632.0 37272.0 17.0 17.0 17.0 1.0 
3580 27.906079530715942 -0.0 0.0 0.0 0.0 37779.0 36665.0 37305.0 16.0 16.0 18.0 1.0 
3581 27.911039113998413 -0.0 0.0 0.0 0.0 37779.0 36665.0 37305.0 16.0 16.0 18.0 1.0 
3582 27.916051387786865 -0.0 0.0 0.0 0.0 37795.0 36681.0 37323.0 17.0 17.0 16.0 1.0 
3583 27.921077728271484 -0.0 0.0 0.0 0.0 37812.0 36698.0 37339.0 17.0 16.0 17.0 1.0 
3584 27.926042556762695 -0.0 0.0 0.0 0.0 37829.0 36714.0 37356.0 17.0 17.0 16.0 1.0 
3585 27.931058168411255 -0.0 0.0 0.0 0.0 37863.0 36747.0 37389.0 16.0 17.0 16.0 1.0 
3586 27.936030626296997 -0.0 0.0 0.0 0.0 37879.0 36764.0 37405.0 18.0 17.0 18.0 1.0 
3587 27.941072463989258 -0.0 0.0 0.0 0.0 37879.0 36764.0 37405.0 18.0 17.0 18.0 1.0 
3588 27.946046829223633 -0.0 0.0 0.0 0.0 37914.0 36797.0 37439.0 17.0 16.0 16.0 1.0 
3589 27.95107102394104 -0.0 0.0 0.0 0.0 37931.0 36813.0 37455.0 17.0 17.0 17.0 1.0 
3590 27.956033945083618 -0.0 0.0 0.0 0.0 37948.0 36830.0 37472.0 17.0 16.0 16.0 1.0 
3591 27.961196660995483 -0.0 0.0 0.0 0.0 37965.0 36846.0 37488.0 17.0 17.0 16.0 1.0 
3592 27.9660747051239 -0.0 0.0 0.0 0.0 37982.0 36863.0 37504.0 17.0 16.0 17.0 1.0 
3593 27.971110820770264 -0.0 0.0 0.0 0.0 37999.0 36879.0 37521.0 17.0 16.0 16.0 1.0 
3594 27.976056337356567 -0.0 0.0 0.0 0.0 38016.0 36895.0 37537.0 17.0 17.0 17.0 1.0 
3595 27.981083393096924 -0.0 0.0 0.0 0.0 38033.0 36912.0 37554.0 17.0 16.0 16.0 1.0 
3596 27.986040115356445 -0.0 0.0 0.0 0.0 38050.0 36928.0 37570.0 16.0 16.0 17.0 1.0 
3597 27.99112105369568 -0.0 0.0 0.0 0.0 38066.0 36944.0 37587.0 17.0 17.0 17.0 1.0 
3598 27.99604606628418 -0.0 0.0 0.0 0.0 38100.0 36977.0 37620.0 17.0 17.0 16.0 1.0 
3599 28.001152753829956 -0.0 0.0 0.0 0.0 38117.0 36994.0 37636.0 17.0 17.0 18.0 1.0 
3600 28.006046533584595 -0.0 0.0 0.0 0.0 38134.0 37011.0 37654.0 17.0 16.0 17.0 1.0 
3601 28.01105308532715 -0.0 0.0 0.0 0.0 38151.0 37027.0 37671.0 17.0 17.0 16.0 1.0 
3602 28.016077756881714 -0.0 0.0 0.0 0.0 38151.0 37027.0 37671.0 17.0 17.0 16.0 1.0 
3603 28.021133422851562 -0.0 0.0 0.0 0.0 38185.0 37061.0 37704.0 16.0 16.0 17.0 1.0 
3604 28.02608346939087 -0.0 0.0 0.0 0.0 38201.0 37077.0 37721.0 17.0 17.0 16.0 1.0 
3605 28.031031370162964 -0.0 0.0 0.0 0.0 38218.0 37094.0 37737.0 17.0 17.0 18.0 1.0 
3606 28.036059617996216 -0.0 0.0 0.0 0.0 38235.0 37111.0 37755.0 17.0 16.0 16.0 1.0 
3607 28.041059017181396 -0.0 0.0 0.0 0.0 38252.0 37127.0 37771.0 16.0 16.0 17.0 1.0 
3608 28.046075105667114 -0.0 0.0 0.0 0.0 38268.0 37143.0 37788.0 18.0 17.0 17.0 1.0 
3609 28.05105209350586 -0.0 0.0 0.0 0.0 38286.0 37160.0 37805.0 16.0 17.0 16.0 1.0 
3610 28.05604863166809 -0.0 0.0 0.0 0.0 38302.0 37177.0 37821.0 17.0 16.0 17.0 1.0 
3611 28.061066150665283 -0.0 0.0 0.0 0.0 38319.0 37193.0 37838.0 17.0 16.0 17.0 1.0 
3612 28.066052436828613 -0.0 0.0 0.0 0.0 38353.0 37225.0 37872.0 16.0 17.0 16.0 1.0 
3613 28.071094274520874 -0.0 0.0 0.0 0.0 38353.0 37225.0 37872.0 16.0 17.0 16.0 1.0 
3614 28.076051235198975 -0.0 0.0 0.0 0.0 38386.0 37258.0 37905.0 17.0 17.0 16.0 1.0 
3615 28.08108401298523 -0.0 0.0 0.0 0.0 38386.0 37258.0 37905.0 17.0 17.0 16.0 1.0 
3616 28.086047172546387 -0.0 0.0 0.0 0.0 38421.0 37291.0 37939.0 17.0 17.0 17.0 1.0 
3617 28.091055154800415 -0.0 0.0 0.0 0.0 38438.0 37308.0 37956.0 17.0 16.0 16.0 1.0 
3618 28.09604287147522 -0.0 0.0 0.0 0.0 38455.0 37324.0 37972.0 17.0 16.0 17.0 1.0 
3619 28.10104203224182 -0.0 0.0 0.0 0.0 38472.0 37340.0 37989.0 17.0 17.0 17.0 1.0 
3620 28.106049060821533 -0.0 0.0 0.0 0.0 38489.0 37357.0 38006.0 17.0 16.0 17.0 1.0 
3621 28.111043214797974 -0.0 0.0 0.0 0.0 38506.0 37373.0 38023.0 17.0 16.0 17.0 1.0 
3622 28.1160728931427 -0.0 0.0 0.0 0.0 38523.0 37389.0 38040.0 16.0 16.0 16.0 1.0 
3623 28.121118545532227 -0.0 0.0 0.0 0.0 38539.0 37405.0 38056.0 17.0 17.0 17.0 1.0 
3624 28.126076459884644 -0.0 0.0 0.0 0.0 38572.0 37438.0 38090.0 17.0 16.0 17.0 1.0 
3625 28.131097078323364 -0.0 0.0 0.0 0.0 38572.0 37438.0 38090.0 17.0 16.0 17.0 1.0 
3626 28.136126279830933 -0.0 0.0 0.0 0.0 38605.0 37471.0 38124.0 17.0 16.0 16.0 1.0 
3627 28.14108920097351 -0.0 0.0 0.0 0.0 38605.0 37471.0 38124.0 17.0 16.0 16.0 1.0 
3628 28.146090030670166 -0.0 0.0 0.0 0.0 38622.0 37487.0 38140.0 16.0 16.0 17.0 1.0 
3629 28.151070594787598 -0.0 0.0 0.0 0.0 38638.0 37503.0 38157.0 16.0 16.0 17.0 1.0 
3630 28.156116485595703 -0.0 0.0 0.0 0.0 38654.0 37519.0 38174.0 17.0 17.0 17.0 1.0 
3631 28.161041021347046 -0.0 0.0 0.0 0.0 38688.0 37553.0 38207.0 17.0 16.0 17.0 1.0 
3632 28.166302919387817 -0.0 0.0 0.0 0.0 38688.0 37553.0 38207.0 17.0 16.0 17.0 1.0 
3633 28.171049118041992 -0.0 0.0 0.0 0.0 38721.0 37586.0 38240.0 17.0 16.0 16.0 1.0 
3634 28.176061868667603 -0.0 0.0 0.0 0.0 38738.0 37602.0 38256.0 17.0 17.0 17.0 1.0 
3635 28.181037187576294 -0.0 0.0 0.0 0.0 38755.0 37619.0 38273.0 17.0 16.0 16.0 1.0 
3636 28.186076164245605 -0.0 0.0 0.0 0.0 38772.0 37635.0 38289.0 17.0 17.0 16.0 1.0 
3637 28.191328048706055 -0.0 0.0 0.0 0.0 38789.0 37652.0 38305.0 17.0 16.0 17.0 1.0 
3638 28.19605827331543 -0.0 0.0 0.0 0.0 38806.0 37668.0 38322.0 16.0 17.0 16.0 1.0 
3639 28.20109272003174 -0.0 0.0 0.0 0.0 38822.0 37685.0 38338.0 17.0 16.0 16.0 1.0 
3640 28.20605969429016 -0.0 0.0 0.0 0.0 38856.0 37718.0 38371.0 17.0 16.0 16.0 1.0 
3641 28.21106767654419 -0.0 0.0 0.0 0.0 38873.0 37734.0 38387.0 17.0 16.0 16.0 1.0 
3642 28.216096878051758 -0.0 0.0 0.0 0.0 38873.0 37734.0 38387.0 17.0 16.0 16.0 1.0 
3643 28.22106146812439 -0.0 0.0 0.0 0.0 38907.0 37766.0 38420.0 17.0 16.0 16.0 1.0 
3644 28.226168632507324 -0.0 0.0 0.0 0.0 38924.0 37782.0 38436.0 17.0 17.0 16.0 1.0 
3645 28.231070280075073 -0.0 0.0 0.0 0.0 38941.0 37799.0 38452.0 17.0 16.0 17.0 1.0 
3646 28.23606538772583 -0.0 0.0 0.0 0.0 38958.0 37815.0 38469.0 17.0 16.0 16.0 1.0 
3647 28.241055965423584 -0.0 0.0 0.0 0.0 38975.0 37831.0 38485.0 17.0 17.0 17.0 1.0 
3648 28.246177434921265 -0.0 0.0 0.0 0.0 38992.0 37848.0 38502.0 17.0 16.0 17.0 1.0 
3649 28.251036167144775 -0.0 0.0 0.0 0.0 39009.0 37864.0 38519.0 17.0 17.0 16.0 1.0 
3650 28.2560977935791 -0.0 0.0 0.0 0.0 39026.0 37881.0 38535.0 17.0 16.0 17.0 1.0 
3651 28.261043548583984 -0.0 0.0 0.0 0.0 39043.0 37897.0 38552.0 17.0 17.0 17.0 1.0 
3652 28.26605796813965 -0.0 0.0 0.0 0.0 39060.0 37914.0 38569.0 17.0 16.0 16.0 1.0 
3653 28.271072387695312 -0.0 0.0 0.0 0.0 39077.0 37930.0 38585.0 17.0 17.0 17.0 1.0 
3654 28.27609634399414 -0.0 0.0 0.0 0.0 39094.0 37947.0 38602.0 16.0 16.0 17.0 1.0 
3655 28.281105279922485 -0.0 0.0 0.0 0.0 39110.0 37963.0 38619.0 17.0 16.0 16.0 1.0 
3656 28.28612971305847 -0.0 0.0 0.0 0.0 39127.0 37979.0 38635.0 16.0 17.0 17.0 1.0 
3657 28.291051626205444 -0.0 0.0 0.0 0.0 39143.0 37996.0 38652.0 17.0 16.0 16.0 1.0 
3658 28.2961003780365 -0.0 0.0 0.0 0.0 39160.0 38012.0 38668.0 17.0 17.0 17.0 1.0 
3659 28.30104351043701 -0.0 0.0 0.0 0.0 39194.0 38045.0 38701.0 17.0 17.0 17.0 1.0 
3660 28.30614972114563 -0.0 0.0 0.0 0.0 39211.0 38062.0 38718.0 17.0 17.0 16.0 1.0 
3661 28.311069011688232 -0.0 0.0 0.0 0.0 39228.0 38079.0 38734.0 17.0 16.0 16.0 1.0 
3662 28.316072940826416 -0.0 0.0 0.0 0.0 39245.0 38095.0 38750.0 17.0 17.0 17.0 1.0 
3663 28.321130990982056 -0.0 0.0 0.0 0.0 39262.0 38112.0 38767.0 17.0 17.0 16.0 1.0 
3664 28.326220512390137 -0.0 0.0 0.0 0.0 39279.0 38129.0 38783.0 17.0 17.0 16.0 1.0 
3665 28.331054210662842 -0.0 0.0 0.0 0.0 39296.0 38146.0 38799.0 17.0 16.0 16.0 1.0 
3666 28.3360698223114 -0.0 0.0 0.0 0.0 39313.0 38162.0 38815.0 17.0 17.0 16.0 1.0 
3667 28.341046571731567 -0.0 0.0 0.0 0.0 39330.0 38179.0 38831.0 17.0 16.0 16.0 1.0 
3668 28.346113204956055 -0.0 0.0 0.0 0.0 39347.0 38195.0 38847.0 17.0 16.0 16.0 1.0 
3669 28.3511483669281 -0.0 0.0 0.0 0.0 39364.0 38211.0 38863.0 17.0 17.0 17.0 1.0 
3670 28.356078386306763 -0.0 0.0 0.0 0.0 39381.0 38228.0 38880.0 17.0 16.0 16.0 1.0 
3671 28.36174201965332 -0.0 0.0 0.0 0.0 39415.0 38261.0 38912.0 17.0 16.0 16.0 1.0 
3672 28.36607575416565 -0.0 0.0 0.0 0.0 39415.0 38261.0 38912.0 17.0 16.0 16.0 1.0 
3673 28.37113118171692 -0.0 0.0 0.0 0.0 39449.0 38293.0 38945.0 17.0 17.0 16.0 1.0 
3674 28.37606692314148 -0.0 0.0 0.0 0.0 39449.0 38293.0 38945.0 17.0 17.0 16.0 1.0 
3675 28.38123321533203 -0.0 0.0 0.0 0.0 39482.0 38326.0 38978.0 17.0 16.0 16.0 1.0 
3676 28.386075496673584 -0.0 0.0 0.0 0.0 39482.0 38326.0 38978.0 17.0 16.0 16.0 1.0 
3677 28.39110565185547 -0.0 0.0 0.0 0.0 39516.0 38359.0 39011.0 16.0 16.0 17.0 1.0 
3678 28.39606475830078 -0.0 0.0 0.0 0.0 39532.0 38375.0 39028.0 17.0 17.0 16.0 1.0 
3679 28.401068687438965 -0.0 0.0 0.0 0.0 39549.0 38392.0 39044.0 17.0 16.0 17.0 1.0 
3680 28.406075716018677 -0.0 0.0 0.0 0.0 39549.0 38392.0 39044.0 17.0 16.0 17.0 1.0 
3681 28.411044120788574 -0.0 0.0 0.0 0.0 39582.0 38425.0 39078.0 17.0 16.0 16.0 1.0 
3682 28.416062593460083 -0.0 0.0 0.0 0.0 39599.0 38441.0 39094.0 16.0 17.0 17.0 1.0 
3683 28.421055793762207 -0.0 0.0 0.0 0.0 39615.0 38458.0 39111.0 16.0 16.0 16.0 1.0 
3684 28.426048040390015 -0.0 0.0 0.0 0.0 39631.0 38474.0 39127.0 17.0 16.0 17.0 1.0 
3685 28.431079387664795 -0.0 0.0 0.0 0.0 39648.0 38490.0 39144.0 17.0 17.0 17.0 1.0 
3686 28.43617844581604 -0.0 0.0 0.0 0.0 39682.0 38523.0 39177.0 17.0 17.0 17.0 1.0 
3687 28.441091060638428 -0.0 0.0 0.0 0.0 39682.0 38523.0 39177.0 17.0 17.0 17.0 1.0 
3688 28.44604516029358 -0.0 0.0 0.0 0.0 39715.0 38556.0 39211.0 17.0 17.0 17.0 1.0 
3689 28.451092004776 -0.0 0.0 0.0 0.0 39715.0 38556.0 39211.0 17.0 17.0 17.0 1.0 
3690 28.456047296524048 -0.0 0.0 0.0 0.0 39732.0 38573.0 39228.0 17.0 16.0 16.0 1.0 
3691 28.461053371429443 -0.0 0.0 0.0 0.0 39766.0 38606.0 39261.0 17.0 16.0 17.0 1.0 
3692 28.46609330177307 -0.0 0.0 0.0 0.0 39766.0 38606.0 39261.0 17.0 16.0 17.0 1.0 
3693 28.471043586730957 -0.0 0.0 0.0 0.0 39800.0 38638.0 39295.0 17.0 17.0 16.0 1.0 
3694 28.476051330566406 -0.0 0.0 0.0 0.0 39817.0 38655.0 39311.0 18.0 16.0 17.0 1.0 
3695 28.481064319610596 -0.0 0.0 0.0 0.0 39835.0 38671.0 39328.0 16.0 16.0 17.0 1.0 
3696 28.486046075820923 -0.0 0.0 0.0 0.0 39851.0 38687.0 39345.0 17.0 16.0 16.0 1.0 
3697 28.491066694259644 -0.0 0.0 0.0 0.0 39868.0 38703.0 39361.0 18.0 16.0 18.0 1.0 
3698 28.496134757995605 -0.0 0.0 0.0 0.0 39886.0 38719.0 39379.0 16.0 16.0 16.0 1.0 
3699 28.50104022026062 -0.0 0.0 0.0 0.0 39902.0 38735.0 39395.0 17.0 16.0 17.0 1.0 
3700 28.5060613155365 -0.0 0.0 0.0 0.0 39919.0 38751.0 39412.0 17.0 16.0 17.0 1.0 
3701 28.511098623275757 -0.0 0.0 0.0 0.0 39936.0 38767.0 39429.0 17.0 16.0 16.0 1.0 
3702 28.516075611114502 -0.0 0.0 0.0 0.0 39953.0 38783.0 39445.0 16.0 17.0 17.0 1.0 
3703 28.521090269088745 -0.0 0.0 0.0 0.0 39969.0 38800.0 39462.0 17.0 16.0 17.0 1.0 
3704 28.526069164276123 -0.0 0.0 0.0 0.0 39986.0 38816.0 39479.0 16.0 17.0 17.0 1.0 
3705 28.531113624572754 -0.0 0.0 0.0 0.0 40002.0 38833.0 39496.0 17.0 16.0 16.0 1.0 
3706 28.53606128692627 -0.0 0.0 0.0 0.0 40035.0 38865.0 39529.0 17.0 17.0 16.0 1.0 
3707 28.54123282432556 -0.0 0.0 0.0 0.0 40035.0 38865.0 39529.0 17.0 17.0 16.0 1.0 
3708 28.546142578125 -0.0 0.0 0.0 0.0 40052.0 38882.0 39545.0 17.0 16.0 17.0 1.0 
3709 28.551064491271973 -0.0 0.0 0.0 0.0 40086.0 38915.0 39578.0 16.0 16.0 17.0 1.0 
3710 28.5560519695282 -0.0 0.0 0.0 0.0 40102.0 38931.0 39595.0 17.0 17.0 16.0 1.0 
3711 28.56121253967285 -0.0 0.0 0.0 0.0 40102.0 38931.0 39595.0 17.0 17.0 16.0 1.0 
3712 28.56611156463623 -0.0 0.0 0.0 0.0 40136.0 38964.0 39627.0 17.0 17.0 16.0 1.0 
3713 28.571078777313232 -0.0 0.0 0.0 0.0 40153.0 38981.0 39643.0 17.0 17.0 16.0 1.0 
3714 28.576051950454712 -0.0 0.0 0.0 0.0 40170.0 38998.0 39659.0 16.0 16.0 16.0 1.0 
3715 28.581217050552368 -0.0 0.0 0.0 0.0 40186.0 39014.0 39675.0 17.0 17.0 16.0 1.0 
3716 28.586066246032715 -0.0 0.0 0.0 0.0 40203.0 39031.0 39691.0 17.0 16.0 16.0 1.0 
3717 28.591224431991577 -0.0 0.0 0.0 0.0 40220.0 39047.0 39707.0 17.0 16.0 17.0 1.0 
3718 28.596049785614014 -0.0 0.0 0.0 0.0 40237.0 39063.0 39724.0 17.0 17.0 16.0 1.0 
3719 28.601210117340088 -0.0 0.0 0.0 0.0 40254.0 39080.0 39740.0 17.0 16.0 16.0 1.0 
3720 28.6060688495636 -0.0 0.0 0.0 0.0 40288.0 39113.0 39772.0 17.0 16.0 17.0 1.0 
3721 28.611103773117065 -0.0 0.0 0.0 0.0 40288.0 39113.0 39772.0 17.0 16.0 17.0 1.0 
3722 28.616047143936157 -0.0 0.0 0.0 0.0 40322.0 39146.0 39805.0 17.0 16.0 17.0 1.0 
3723 28.62108826637268 -0.0 0.0 0.0 0.0 40339.0 39162.0 39822.0 18.0 17.0 17.0 1.0 
3724 28.62606954574585 -0.0 0.0 0.0 0.0 40339.0 39162.0 39822.0 18.0 17.0 17.0 1.0 
3725 28.631085634231567 -0.0 0.0 0.0 0.0 40357.0 39179.0 39839.0 17.0 16.0 16.0 1.0 
3726 28.636070489883423 -0.0 0.0 0.0 0.0 40391.0 39212.0 39872.0 17.0 16.0 16.0 1.0 
3727 28.641055583953857 -0.0 0.0 0.0 0.0 40408.0 39228.0 39888.0 17.0 17.0 17.0 1.0 
3728 28.64606499671936 -0.0 0.0 0.0 0.0 40425.0 39245.0 39905.0 17.0 16.0 17.0 1.0 
3729 28.65106749534607 -0.0 0.0 0.0 0.0 40442.0 39261.0 39922.0 17.0 17.0 17.0 1.0 
3730 28.656050443649292 -0.0 0.0 0.0 0.0 40459.0 39278.0 39939.0 16.0 16.0 16.0 1.0 
3731 28.66123056411743 -0.0 0.0 0.0 0.0 40475.0 39294.0 39955.0 17.0 17.0 17.0 1.0 
3732 28.666078329086304 -0.0 0.0 0.0 0.0 40492.0 39311.0 39972.0 17.0 16.0 16.0 1.0 
3733 28.671065092086792 -0.0 0.0 0.0 0.0 40509.0 39327.0 39988.0 16.0 16.0 17.0 1.0 
3734 28.67605686187744 -0.0 0.0 0.0 0.0 40542.0 39359.0 40022.0 17.0 17.0 17.0 1.0 
3735 28.681065559387207 -0.0 0.0 0.0 0.0 40559.0 39376.0 40039.0 17.0 17.0 16.0 1.0 
3736 28.686147212982178 -0.0 0.0 0.0 0.0 40559.0 39376.0 40039.0 17.0 17.0 16.0 1.0 
3737 28.691062688827515 -0.0 0.0 0.0 0.0 40576.0 39393.0 40055.0 17.0 16.0 17.0 1.0 
3738 28.69607925415039 -0.0 0.0 0.0 0.0 40609.0 39425.0 40088.0 18.0 17.0 17.0 1.0 
3739 28.701061725616455 -0.0 0.0 0.0 0.0 40627.0 39442.0 40105.0 17.0 16.0 16.0 1.0 
3740 28.706113815307617 -0.0 0.0 0.0 0.0 40644.0 39458.0 40121.0 17.0 17.0 17.0 1.0 
3741 28.711060047149658 -0.0 0.0 0.0 0.0 40661.0 39475.0 40138.0 17.0 16.0 17.0 1.0 
3742 28.716081142425537 -0.0 0.0 0.0 0.0 40678.0 39491.0 40155.0 17.0 16.0 16.0 1.0 
3743 28.72110676765442 -0.0 0.0 0.0 0.0 40695.0 39507.0 40171.0 17.0 16.0 17.0 1.0 
3744 28.72610569000244 -0.0 0.0 0.0 0.0 40712.0 39523.0 40188.0 17.0 16.0 16.0 1.0 
3745 28.731081247329712 -0.0 0.0 0.0 0.0 40729.0 39539.0 40204.0 17.0 17.0 16.0 1.0 
3746 28.736141681671143 -0.0 0.0 0.0 0.0 40746.0 39556.0 40220.0 17.0 15.0 17.0 1.0 
3747 28.741061449050903 -0.0 0.0 0.0 0.0 40763.0 39571.0 40237.0 17.0 16.0 17.0 1.0 
3748 28.746099948883057 -0.0 0.0 0.0 0.0 40780.0 39587.0 40254.0 17.0 17.0 17.0 1.0 
3749 28.751070976257324 -0.0 0.0 0.0 0.0 40814.0 39620.0 40287.0 17.0 16.0 17.0 1.0 
3750 28.756373405456543 -0.0 0.0 0.0 0.0 40814.0 39620.0 40287.0 17.0 16.0 17.0 1.0 
3751 28.761066913604736 -0.0 0.0 0.0 0.0 40847.0 39652.0 40320.0 16.0 16.0 16.0 1.0 
3752 28.76614236831665 -0.0 0.0 0.0 0.0 40847.0 39652.0 40320.0 16.0 16.0 16.0 1.0 
3753 28.771273612976074 -0.0 0.0 0.0 0.0 40863.0 39668.0 40336.0 17.0 17.0 18.0 1.0 
3754 28.776100397109985 -0.0 0.0 0.0 0.0 40897.0 39701.0 40371.0 17.0 16.0 16.0 1.0 
3755 28.78111743927002 -0.0 0.0 0.0 0.0 40897.0 39701.0 40371.0 17.0 16.0 16.0 1.0 
3756 28.786091089248657 -0.0 0.0 0.0 0.0 40930.0 39734.0 40404.0 16.0 16.0 17.0 1.0 
3757 28.791070461273193 -0.0 0.0 0.0 0.0 40946.0 39750.0 40421.0 17.0 16.0 16.0 1.0 
3758 28.796082019805908 -0.0 0.0 0.0 0.0 40963.0 39766.0 40437.0 16.0 17.0 17.0 1.0 
3759 28.801069021224976 -0.0 0.0 0.0 0.0 40979.0 39783.0 40454.0 17.0 16.0 17.0 1.0 
3760 28.806080102920532 -0.0 0.0 0.0 0.0 40996.0 39799.0 40471.0 16.0 16.0 17.0 1.0 
3761 28.811055660247803 -0.0 0.0 0.0 0.0 41029.0 39832.0 40504.0 17.0 16.0 17.0 1.0 
3762 28.816092491149902 -0.0 0.0 0.0 0.0 41029.0 39832.0 40504.0 17.0 16.0 17.0 1.0 
3763 28.821066856384277 -0.0 0.0 0.0 0.0 41046.0 39848.0 40521.0 17.0 17.0 17.0 1.0 
3764 28.82605767250061 -0.0 0.0 0.0 0.0 41079.0 39881.0 40555.0 17.0 17.0 16.0 1.0 
3765 28.831090211868286 -0.0 0.0 0.0 0.0 41079.0 39881.0 40555.0 17.0 17.0 16.0 1.0 
3766 28.836184978485107 -0.0 0.0 0.0 0.0 41114.0 39915.0 40588.0 16.0 16.0 17.0 1.0 
3767 28.841059923171997 -0.0 0.0 0.0 0.0 41130.0 39931.0 40605.0 17.0 16.0 17.0 1.0 
3768 28.846203327178955 -0.0 0.0 0.0 0.0 41130.0 39931.0 40605.0 17.0 16.0 17.0 1.0 
3769 28.85106062889099 -0.0 0.0 0.0 0.0 41164.0 39964.0 40639.0 17.0 17.0 16.0 1.0 
3770 28.856078147888184 -0.0 0.0 0.0 0.0 41181.0 39981.0 40655.0 17.0 16.0 17.0 1.0 
3771 28.8610577583313 -0.0 0.0 0.0 0.0 41198.0 39997.0 40672.0 17.0 17.0 17.0 1.0 
3772 28.8660991191864 -0.0 0.0 0.0 0.0 41215.0 40014.0 40689.0 17.0 16.0 16.0 1.0 
3773 28.87107014656067 -0.0 0.0 0.0 0.0 41232.0 40030.0 40705.0 17.0 17.0 17.0 1.0 
3774 28.87609052658081 -0.0 0.0 0.0 0.0 41249.0 40047.0 40722.0 17.0 16.0 17.0 1.0 
3775 28.88106083869934 -0.0 0.0 0.0 0.0 41266.0 40063.0 40739.0 17.0 16.0 16.0 1.0 
3776 28.88605523109436 -0.0 0.0 0.0 0.0 41283.0 40079.0 40755.0 16.0 17.0 17.0 1.0 
3777 28.891102075576782 -0.0 0.0 0.0 0.0 41299.0 40096.0 40772.0 17.0 16.0 16.0 1.0 
3778 28.896068334579468 -0.0 0.0 0.0 0.0 41332.0 40128.0 40804.0 17.0 16.0 17.0 1.0 
3779 28.901068687438965 -0.0 0.0 0.0 0.0 41349.0 40144.0 40821.0 16.0 17.0 16.0 1.0 
3780 28.906065940856934 -0.0 0.0 0.0 0.0 41365.0 40161.0 40837.0 17.0 16.0 16.0 1.0 
3781 28.911064624786377 -0.0 0.0 0.0 0.0 41382.0 40177.0 40853.0 16.0 17.0 18.0 1.0 
3782 28.916070222854614 -0.0 0.0 0.0 0.0 41398.0 40194.0 40871.0 17.0 16.0 16.0 1.0 
3783 28.921094179153442 -0.0 0.0 0.0 0.0 41415.0 40210.0 40887.0 16.0 16.0 16.0 1.0 
3784 28.926085233688354 -0.0 0.0 0.0 0.0 41415.0 40210.0 40887.0 16.0 16.0 16.0 1.0 
3785 28.931057929992676 -0.0 0.0 0.0 0.0 41448.0 40243.0 40920.0 17.0 17.0 16.0 1.0 
3786 28.9361891746521 -0.0 0.0 0.0 0.0 41448.0 40243.0 40920.0 17.0 17.0 16.0 1.0 
3787 28.941062688827515 -0.0 0.0 0.0 0.0 41481.0 40276.0 40953.0 17.0 17.0 16.0 1.0 
3788 28.94611096382141 -0.0 0.0 0.0 0.0 41498.0 40293.0 40969.0 17.0 16.0 16.0 1.0 
3789 28.951064109802246 -0.0 0.0 0.0 0.0 41515.0 40309.0 40985.0 16.0 16.0 16.0 1.0 
3790 28.956113576889038 -0.0 0.0 0.0 0.0 41531.0 40325.0 41001.0 17.0 17.0 17.0 1.0 
3791 28.961124181747437 -0.0 0.0 0.0 0.0 41548.0 40342.0 41018.0 17.0 16.0 16.0 1.0 
3792 28.96617555618286 -0.0 0.0 0.0 0.0 41565.0 40358.0 41034.0 17.0 17.0 17.0 1.0 
3793 28.97106909751892 -0.0 0.0 0.0 0.0 41582.0 40375.0 41051.0 16.0 16.0 16.0 1.0 
3794 28.97606325149536 -0.0 0.0 0.0 0.0 41615.0 40408.0 41083.0 18.0 16.0 17.0 1.0 
3795 28.981086015701294 -0.0 0.0 0.0 0.0 41615.0 40408.0 41083.0 18.0 16.0 17.0 1.0 
3796 28.986092567443848 -0.0 0.0 0.0 0.0 41649.0 40441.0 41116.0 17.0 16.0 17.0 1.0 
3797 28.991074562072754 -0.0 0.0 0.0 0.0 41649.0 40441.0 41116.0 17.0 16.0 17.0 1.0 
3798 28.996113777160645 -0.0 0.0 0.0 0.0 41666.0 40457.0 41133.0 18.0 16.0 16.0 1.0 
3799 29.001079559326172 -0.0 0.0 0.0 0.0 41701.0 40490.0 41166.0 17.0 16.0 17.0 1.0 
3800 29.00611448287964 -0.0 0.0 0.0 0.0 41701.0 40490.0 41166.0 17.0 16.0 17.0 1.0 
